playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,nextSeason
Dango Ouattara,/dango-ouattara/profil/spieler/823231,20,RW,Burkina Faso,25000000,22500000,FC Lorient,/fc-lorient/startseite/verein/1158,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2022,2500000,21.0,1.77,left,FRA-Ligue 1,Lorient,Dango Ouattara,BFA,"MF,FW",19.0,2002.0,9.0,24.0,2.66,14.0,0.0,0.0,5.0,4.0,1.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,2022
Pierre-Yves Hamel,/pierre-yves-hamel/profil/spieler/203504,28,CF,France,500000,1000000,FC Lorient,/fc-lorient/startseite/verein/1158,Paris FC,/paris-fc/startseite/verein/10004,out,2022,-500000,29.0,1.89,right,FRA-Ligue 1,Clermont Foot,Pierre-Yves Hamel,FRA,FW,27.0,1994.0,5.8,9.0,1.55,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Pierre-Yves Hamel,/pierre-yves-hamel/profil/spieler/203504,28,CF,France,500000,1000000,FC Lorient,/fc-lorient/startseite/verein/1158,Paris FC,/paris-fc/startseite/verein/10004,out,2022,-500000,29.0,1.89,right,FRA-Ligue 1,Lorient,Pierre-Yves Hamel,FRA,"FW,MF",27.0,1994.0,0.3,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Léo Pétrot,/leo-petrot/profil/spieler/412829,25,CB,France,900000,500000,FC Lorient,/fc-lorient/startseite/verein/1158,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,out,2022,400000,26.0,1.88,left,FRA-Ligue 1,Lorient,Léo Pétrot,FRA,DF,24.0,1997.0,20.2,6.0,0.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Thomas Monconduit,/thomas-monconduit/profil/spieler/127182,31,DM,France,800000,500000,FC Lorient,/fc-lorient/startseite/verein/1158,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,out,2022,300000,32.0,1.84,right,FRA-Ligue 1,Lorient,Thomas Monconduit,FRA,MF,30.0,1991.0,25.0,67.0,2.68,45.0,10.0,2.0,4.0,3.0,3.0,3.0,0.12,2.0,1.0,0.0,0.0,0.0,0.0,2022
Paul Nardi,/paul-nardi/profil/spieler/189744,28,GK,France,3000000,150000,FC Lorient,/fc-lorient/startseite/verein/1158,KAA Gent,/kaa-gent/startseite/verein/157,out,2022,2850000,29.0,1.88,right,FRA-Ligue 1,Lorient,Paul Nardi,FRA,GK,27.0,1994.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Salis Abdul Samed,/salis-abdul-samed/profil/spieler/688707,22,DM,Ghana,18000000,5000000,Clermont Foot 63,/clermont-foot-63/startseite/verein/3524,RC Lens,/rc-lens/startseite/verein/826,out,2022,13000000,23.0,1.79,right,FRA-Ligue 1,Clermont Foot,Salis Abdul Samed,GHA,MF,21.0,2000.0,27.4,50.0,1.83,41.0,0.0,0.0,4.0,4.0,1.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,2022
Cédric Hountondji,/cedric-hountondji/profil/spieler/198709,28,CB,Benin,2000000,2000000,Clermont Foot 63,/clermont-foot-63/startseite/verein/3524,Angers SCO,/sco-angers/startseite/verein/1420,out,2022,0,29.0,1.94,right,FRA-Ligue 1,Clermont Foot,Cédric Hountondji,BEN,DF,27.0,1994.0,22.6,6.0,0.27,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,2022
Junior Dina Ebimbe,/junior-dina-ebimbe/profil/spieler/536482,22,RM,France,10000000,6500000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2023,3500000,22.0,1.84,right,GER-Bundesliga,Eint Frankfurt,Junior Dina Ebimbe,FRA,"DF,MF",21.0,2000.0,11.8,17.0,1.44,12.0,1.0,1.0,3.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,2023
Angelo Fulgini,/angelo-fulgini/profil/spieler/250013,26,AM,France,9000000,7200000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,RC Lens,/rc-lens/startseite/verein/826,in,2023,1800000,26.0,1.82,right,FRA-Ligue 1,Lens,Angelo Fulgini,FRA,"MF,FW",25.0,1996.0,9.5,45.0,4.72,23.0,17.0,2.0,2.0,1.0,0.0,4.0,0.42,3.0,1.0,0.0,0.0,0.0,0.0,2023
Angelo Fulgini,/angelo-fulgini/profil/spieler/250013,26,AM,France,9000000,7200000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,RC Lens,/rc-lens/startseite/verein/826,in,2023,1800000,26.0,1.82,right,GER-Bundesliga,Mainz 05,Angelo Fulgini,FRA,MF,25.0,1996.0,5.8,18.0,3.09,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,2023
Ruslan Malinovskyi,/ruslan-malinovskyi/profil/spieler/207877,30,AM,Ukraine,15000000,10000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2023,5000000,30.0,1.81,left,FRA-Ligue 1,Marseille,Ruslan Malinovskyi,UKR,"MF,FW",29.0,1993.0,13.6,57.0,4.18,30.0,9.0,4.0,6.0,7.0,1.0,5.0,0.37,2.0,0.0,0.0,3.0,0.0,0.0,2023
Ruslan Malinovskyi,/ruslan-malinovskyi/profil/spieler/207877,30,AM,Ukraine,15000000,10000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2023,5000000,30.0,1.81,left,ITA-Serie A,Atalanta,Ruslan Malinovskyi,UKR,"MF,FW",29.0,1993.0,6.1,26.0,4.25,16.0,7.0,1.0,1.0,1.0,0.0,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,2023
Geoffrey Kondogbia,/geoffrey-kondogbia/profil/spieler/127189,30,DM,Central African Republic,14000000,8000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2023,6000000,30.0,1.88,left,ESP-La Liga,Atlético Madrid,Geoffrey Kondogbia,CTA,MF,29.0,1993.0,11.2,12.0,1.07,10.0,0.0,0.0,1.0,1.0,0.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,2023
Amine Harit,/amine-harit/profil/spieler/372711,26,AM,Morocco,12000000,5000000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2023,7000000,26.0,1.8,right,FRA-Ligue 1,Marseille,Amine Harit,MAR,"MF,FW",25.0,1997.0,5.7,30.0,5.25,23.0,3.0,3.0,0.0,1.0,0.0,2.0,0.35,2.0,0.0,0.0,0.0,0.0,0.0,2023
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,29,CF,Poland,8000000,6300000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Juventus FC,/juventus-turin/startseite/verein/506,out,2023,1700000,29.0,1.86,left,FRA-Ligue 1,Marseille,Arkadiusz Milik,POL,FW,28.0,1994.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,29,CF,Poland,8000000,6300000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Juventus FC,/juventus-turin/startseite/verein/506,out,2023,1700000,29.0,1.86,left,ITA-Serie A,Juventus,Arkadiusz Milik,POL,FW,28.0,1994.0,17.6,36.0,2.05,20.0,1.0,1.0,7.0,3.0,4.0,3.0,0.17,2.0,0.0,0.0,0.0,0.0,1.0,2023
Timothy Weah,/timothy-weah/profil/spieler/370846,23,RW,United States,14000000,10300000,LOSC Lille,/losc-lille/startseite/verein/1082,Juventus FC,/juventus-turin/startseite/verein/506,out,2023,3700000,23.0,1.83,right,FRA-Ligue 1,Lille,Timothy Weah,USA,"DF,FW",22.0,2000.0,19.4,44.0,2.26,34.0,0.0,3.0,5.0,2.0,0.0,3.0,0.15,2.0,0.0,0.0,1.0,0.0,0.0,2023
Cenk Özkacar,/cenk-ozkacar/profil/spieler/615350,22,CB,Turkey,5000000,5000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Valencia CF,/fc-valencia/startseite/verein/1049,out,2023,0,22.0,1.9,left,ESP-La Liga,Valencia,Cenk Özkacar,TUR,DF,21.0,2000.0,15.2,18.0,1.19,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Maximiliano Caufriez,/maximiliano-caufriez/profil/spieler/369267,26,CB,Belgium,2500000,3500000,Spartak Moscow,/spartak-moskau/startseite/verein/232,Clermont Foot 63,/clermont-foot-63/startseite/verein/3524,in,2023,-1000000,26.0,1.89,right,FRA-Ligue 1,Clermont Foot,Maximiliano Caufriez,BEL,DF,25.0,1997.0,24.7,12.0,0.49,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,2023
Terem Moffi,/terem-moffi/profil/spieler/538874,24,CF,Nigeria,20000000,22500000,FC Lorient,/fc-lorient/startseite/verein/1158,OGC Nice,/ogc-nizza/startseite/verein/417,out,2023,-2500000,24.0,1.88,left,FRA-Ligue 1,Lorient,Terem Moffi,NGA,FW,23.0,1999.0,15.4,25.0,1.62,18.0,0.0,6.0,0.0,1.0,0.0,4.0,0.26,2.0,0.0,2.0,0.0,0.0,0.0,2023
Terem Moffi,/terem-moffi/profil/spieler/538874,24,CF,Nigeria,20000000,22500000,FC Lorient,/fc-lorient/startseite/verein/1158,OGC Nice,/ogc-nizza/startseite/verein/417,out,2023,-2500000,24.0,1.88,left,FRA-Ligue 1,Nice,Terem Moffi,NGA,FW,23.0,1999.0,14.8,51.0,3.46,37.0,0.0,6.0,6.0,1.0,1.0,4.0,0.27,3.0,0.0,1.0,0.0,0.0,0.0,2023
Moritz Jenz,/moritz-jenz/profil/spieler/460245,24,CB,Germany,7500000,8000000,FC Lorient,/fc-lorient/startseite/verein/1158,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,out,2023,-500000,24.0,1.9,right,GER-Bundesliga,Schalke 04,Moritz Jenz,GER,DF,23.0,1999.0,10.5,12.0,1.14,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Amine Salama,/amine-salama/profil/spieler/980576,22,CF,France,1500000,4000000,Angers SCO,/sco-angers/startseite/verein/1420,Stade Reims,/stade-reims/startseite/verein/1421,in,2023,-2500000,22.0,1.92,right,FRA-Ligue 1,Angers,Amine Salama,FRA,"FW,MF",22.0,2000.0,13.9,27.0,1.94,18.0,0.0,4.0,3.0,2.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,2023
Falaye Sacko,/falaye-sacko/profil/spieler/364857,28,RB,Mali,4000000,1300000,Vitória Guimarães SC,/vitoria-guimaraes-sc/startseite/verein/2420,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2023,2700000,28.0,1.79,right,FRA-Ligue 1,Montpellier,Falaye Sacko,MLI,DF,27.0,1995.0,28.7,38.0,1.33,33.0,2.0,2.0,0.0,0.0,1.0,7.0,0.24,6.0,0.0,0.0,0.0,0.0,1.0,2023
Mahdi Camara,/mahdi-camara/profil/spieler/324795,25,CM,France,3000000,3000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2023,0,25.0,1.78,right,FRA-Ligue 1,Brest,Mahdi Camara,FRA,MF,24.0,1998.0,20.2,38.0,1.87,25.0,0.0,6.0,3.0,2.0,2.0,2.0,0.1,0.0,0.0,1.0,0.0,1.0,0.0,2023
Mostafa Mohamed,/mostafa-mohamed/profil/spieler/462348,25,CF,Egypt,6000000,5750000,Galatasaray,/galatasaray-istanbul/startseite/verein/141,FC Nantes,/fc-nantes/startseite/verein/995,in,2023,250000,25.0,1.85,right,FRA-Ligue 1,Nantes,Mostafa Mohamed,EGY,FW,24.0,1997.0,21.5,37.0,1.72,22.0,0.0,3.0,8.0,4.0,0.0,6.0,0.28,4.0,0.0,0.0,1.0,1.0,0.0,2023
Andy Delort,/andy-delort/profil/spieler/122797,31,CF,Algeria,7000000,5000000,OGC Nice,/ogc-nizza/startseite/verein/417,FC Nantes,/fc-nantes/startseite/verein/995,in,2023,2000000,31.0,1.81,right,FRA-Ligue 1,Nantes,Andy Delort,ALG,FW,30.0,1991.0,5.2,12.0,2.3,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Andy Delort,/andy-delort/profil/spieler/122797,31,CF,Algeria,7000000,5000000,OGC Nice,/ogc-nizza/startseite/verein/417,FC Nantes,/fc-nantes/startseite/verein/995,in,2023,2000000,31.0,1.81,right,FRA-Ligue 1,Nice,Andy Delort,ALG,FW,30.0,1991.0,8.7,21.0,2.42,19.0,0.0,0.0,2.0,0.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,2023
Boubacar Traoré,/boubacar-traore/profil/spieler/649020,21,DM,Mali,5000000,11000000,FC Metz,/fc-metz/startseite/verein/347,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2023,-6000000,21.0,1.83,,ENG-Premier League,Wolves,Boubacar Traoré,MLI,MF,20.0,2001.0,4.6,6.0,1.32,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.44,2.0,0.0,0.0,0.0,0.0,0.0,2023
